loanId,memberId,yearsEmployment,homeOwnership,annualIncome,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1415229,2421432,1.0,1,47640,11.25,20,17,10.0,9,15369,62.72,0,0,0,2,0.0,27180.0,48,12.27,719,E3,1
1628944,2479175,12.0,1,52692,23.51,23,10,10.0,4,13135,87.2,0,0,0,0,0.0,19094.0,48,13.62,518,C2,1
1867878,2472379,8.0,0,55568,17.38,6,13,12.0,10,13101,98.72,0,0,0,2,1.0,23113.0,48,13.92,631,C2,1
1277628,2623553,3.0,0,52279,22.06,24,17,16.0,10,11534,54.47,0,5,4,0,1.0,24291.0,36,13.43,823,A2,1
1703799,2344893,3.0,2,55058,15.82,5,14,8.0,6,14022,59.98,0,0,0,1,0.0,21616.0,60,11.52,476,D1,1
1815436,2631928,8.0,2,57417,16.18,31,7,7.0,5,16703,87.03,0,0,0,0,0.0,23221.0,48,12.65,619,B3,1
1236762,2101343,12.0,0,57254,14.17,4,19,11.0,4,14168,100.0,1,1,1,0,0.0,30158.0,36,12.63,1011,C1,1
1704623,2535343,0.5,2,50911,16.4,27,20,20.0,7,16331,84.46,0,0,0,1,0.0,20900.0,48,18.52,620,A1,1
1486525,2681242,3.0,1,57797,19.24,3,10,10.0,5,11441,38.78,0,0,0,1,0.0,23232.0,60,8.41,476,A1,1
1356626,2887412,8.0,1,52653,21.85,2,11,10.0,6,9991,49.86,0,0,0,1,0.0,18609.0,60,11.07,405,B1,1
1442388,2346570,3.0,1,57712,17.68,7,7,5.0,2,17444,70.8,0,1,1,0,0.0,17414.0,36,12.12,579,D2,1
1694495,2626533,1.0,2,58458,20.54,3,14,10.0,10,18970,53.76,0,0,0,0,0.0,18295.0,60,12.87,415,B1,1
1561372,2586285,3.0,1,59376,15.27,33,9,6.0,3,16220,98.91,0,0,0,2,0.0,17146.0,36,10.38,556,B1,1
1539502,2848531,0.5,0,57781,13.26,6,10,6.0,3,14825,63.54,6,2,1,0,0.0,19487.0,36,12.08,648,B2,1
1155142,2426273,12.0,2,58041,26.04,24,16,13.0,12,14015,73.66,0,19,18,0,0.0,23617.0,60,14.65,558,C1,1
1777614,2259763,12.0,1,57711,21.53,4,17,13.0,13,13755,58.83,0,3,2,0,0.0,17484.0,60,14.24,409,B1,1
1332027,2812182,8.0,1,55311,11.29,4,15,14.0,11,18050,66.5,0,0,0,0,0.0,20630.0,48,14.27,567,A1,1
1675217,2316834,3.0,0,60589,12.79,36,16,9.0,7,14748,62.39,0,4,2,0,0.0,13900.0,60,17.5,349,E2,1
1203054,2676418,3.0,0,55325,18.29,10,18,16.0,6,13765,48.87,0,0,0,0,0.0,22708.0,36,7.18,703,A2,1
1550562,2071700,3.0,2,57237,16.93,1,10,7.0,7,13525,70.22,0,5,5,1,0.0,17477.0,60,11.39,383,E1,1
1053132,2747184,0.5,2,54539,12.61,4,16,12.0,10,15306,80.08,0,0,0,0,0.0,26886.0,48,11.57,702,C3,1
1355801,2642829,1.0,1,54476,8.72,8,10,7.0,5,14205,50.85,0,1,1,0,0.0,25487.0,48,12.31,675,A2,1
1705282,2835788,8.0,1,57077,16.51,1,11,9.0,5,14357,52.43,1,19,19,1,0.0,14228.0,48,7.59,345,B3,1
1662823,2780271,12.0,1,50493,11.65,6,20,18.0,9,15220,34.64,0,0,0,19,0.0,21139.0,36,6.96,652,E2,1
1073272,2475153,0.5,2,49709,24.24,4,6,6.0,6,11061,81.83,0,6,4,0,0.0,29512.0,60,8.34,603,C2,1
1636528,2566892,8.0,0,57857,19.29,1,18,16.0,7,16465,61.05,1,0,0,3,0.0,20942.0,48,9.47,526,B2,1
1101751,2444038,12.0,2,55762,13.14,1,12,11.0,9,10600,90.03,0,0,0,0,0.0,22421.0,36,11.11,735,A1,1
1762344,2074030,12.0,1,60631,12.08,36,17,13.0,10,15631,88.76,0,1,1,0,0.0,14817.0,48,7.94,361,C1,1
1525797,2475221,12.0,0,51834,15.97,34,14,13.0,10,14134,57.82,0,0,0,1,0.0,20339.0,48,13.57,551,B2,1
1863821,2870633,1.0,2,50928,21.32,13,13,12.0,9,11167,66.73,2,0,0,0,0.0,24034.0,60,10.98,522,A2,1
1466807,2634524,0.5,0,55432,19.74,6,18,13.0,11,16461,78.13,0,0,0,0,0.0,12840.0,36,10.15,415,A1,1
1821888,2598154,8.0,2,55548,12.27,7,15,8.0,7,14223,80.69,1,19,12,0,0.0,15016.0,60,11.66,331,A3,1
1335777,2302884,12.0,0,53721,19.07,10,17,17.0,12,16506,70.64,6,0,0,0,0.0,29530.0,60,12.58,666,B2,1
1388434,2577317,12.0,1,57812,18.57,20,17,16.0,11,12462,60.47,1,0,0,0,0.0,17146.0,36,6.4,525,C1,1
1589812,2222210,1.0,0,50798,21.25,34,13,11.0,6,17227,63.12,0,0,0,12,0.0,17707.0,48,14.66,490,B2,1
1287821,2491147,0.5,0,51260,18.82,2,8,7.0,6,12494,64.51,0,0,0,0,0.0,21959.0,36,18.68,801,D2,1
1350759,2182982,3.0,0,55213,21.02,3,12,9.0,3,12483,75.23,0,0,0,0,0.0,22802.0,60,7.66,459,D1,1
1776768,2585348,8.0,1,53151,16.06,38,15,11.0,10,15717,56.52,0,0,0,1,0.0,17441.0,60,12.15,389,B3,1
1797834,2539795,3.0,2,56021,7.49,5,19,18.0,12,13994,54.45,2,0,0,0,0.0,28312.0,60,8.97,587,A1,1
1831649,2799300,3.0,0,54867,15.12,20,22,17.0,13,7690,42.41,1,0,0,0,0.0,21038.0,36,8.09,660,C2,1
1267443,2527961,1.0,1,55665,19.45,1,14,10.0,10,16166,87.5,0,14,7,1,0.0,18882.0,36,11.36,621,A1,1
1070493,2046904,1.0,0,57343,13.78,4,18,11.0,11,16567,29.2,0,2,2,2,0.0,28025.0,36,5.79,850,A3,1
1820560,2887303,3.0,0,55727,15.23,8,16,11.0,8,16633,72.33,0,3,2,1,0.0,21391.0,60,5.2,406,A3,1
1060105,2848856,1.0,2,57337,16.21,27,15,12.0,5,14747,76.61,0,0,0,1,0.0,9594.0,48,8.91,238,D3,1
1154101,2753342,3.0,2,55655,19.83,2,18,11.0,9,9122,44.29,0,0,0,0,1.0,26370.0,48,7.23,634,B2,1
1281436,2533901,3.0,0,52052,20.34,6,18,10.0,7,23091,54.85,3,0,0,0,0.0,18375.0,36,17.26,657,D1,1
1465533,2031775,3.0,0,53508,19.21,1,7,6.0,5,14839,57.29,0,4,2,1,0.0,25133.0,36,19.73,931,A1,1
1616460,2194461,12.0,1,59034,17.32,3,21,12.0,9,12618,47.73,0,0,0,0,0.0,18338.0,48,11.51,479,E3,1
1750403,2067859,3.0,2,59610,20.02,9,18,12.0,4,12503,52.03,0,1,1,0,0.0,18846.0,48,15.37,528,C3,1
1400914,2785363,12.0,1,53677,18.99,9,4,3.0,3,11796,71.83,0,0,0,0,0.0,13270.0,60,8.41,272,C3,1
1100733,2256311,0.5,0,57660,17.48,16,15,10.0,7,16145,72.84,0,0,0,0,0.0,20240.0,48,14.08,554,D1,1
1465333,2157942,1.0,0,50447,13.25,36,17,9.0,5,12675,87.1,0,0,0,0,0.0,30759.0,60,8.31,628,B3,1
1490717,2872981,12.0,2,59992,10.43,20,21,12.0,11,17935,86.73,0,0,0,0,0.0,15782.0,60,17.21,394,D2,1
1761005,2699286,3.0,1,52765,19.09,31,17,9.0,5,14303,90.87,0,12,10,0,0.0,18922.0,60,10.19,404,B3,1
1247696,2741258,12.0,1,53295,24.65,5,10,6.0,6,17077,67.07,0,0,0,1,0.0,23725.0,60,9.89,503,A1,1
1443993,2528822,0.5,1,51923,9.07,2,16,15.0,11,11691,72.1,0,0,0,0,0.0,28564.0,60,12.45,642,A3,1
1642937,2271218,8.0,1,58433,23.32,1,7,5.0,5,14328,53.02,0,0,0,0,0.0,16595.0,36,10.03,536,B2,1
1382697,2765024,0.5,1,56574,12.52,22,13,7.0,4,13465,75.7,0,0,0,0,0.0,19052.0,48,9.23,476,B3,1
1259861,2347001,1.0,1,55133,22.08,6,20,18.0,15,12106,74.18,0,0,0,1,0.0,26801.0,36,17.25,959,A3,1
1537050,2667097,12.0,1,47169,15.75,2,12,7.0,5,18538,51.26,0,0,0,0,0.0,21012.0,60,8.56,432,B2,1
1455726,2197203,12.0,0,52441,13.12,4,16,9.0,6,13449,45.73,1,0,0,1,0.0,25431.0,60,7.28,507,A1,1
1727585,2091364,12.0,1,51122,13.72,37,15,13.0,13,11461,47.78,0,0,0,1,0.0,15608.0,36,15.97,548,C2,1
1145083,2639114,3.0,0,54376,18.03,11,9,6.0,3,13281,81.33,0,0,0,0,0.0,18903.0,48,8.55,466,A2,1
1540459,2055444,3.0,1,58985,14.93,30,13,13.0,13,9907,38.2,0,0,0,0,0.0,16352.0,60,5.43,312,C1,1
1572700,2048102,0.5,2,49539,23.06,8,9,6.0,6,12566,79.01,0,0,0,0,0.0,24722.0,36,8.32,778,D1,1
1847513,2279856,8.0,1,51051,8.59,2,12,8.0,4,18239,73.08,0,0,0,2,0.0,15570.0,48,10.44,398,E1,1
1227526,2723961,3.0,0,55232,24.41,4,13,12.0,10,14245,76.38,0,14,14,1,0.0,21285.0,36,10.78,695,A3,1
1673835,2740969,3.0,2,54081,23.79,14,18,15.0,11,16333,40.99,0,13,12,0,0.0,18197.0,60,7.64,366,C3,1
1152771,2398280,1.0,1,52146,15.35,4,11,6.0,5,19416,100.0,0,0,0,0,1.0,10854.0,48,7.57,263,A3,1
1557202,2243310,3.0,2,54715,12.51,4,12,11.0,10,15446,60.83,0,0,0,1,0.0,21582.0,60,8.17,439,B3,1
1654912,2555869,1.0,1,61127,15.08,2,15,13.0,6,16874,84.15,0,0,0,0,0.0,15735.0,60,12.06,350,A3,1
1766402,2234856,1.0,0,59160,11.69,8,17,17.0,9,13800,90.98,0,0,0,0,0.0,21393.0,36,11.51,706,A2,1
1121894,2340547,3.0,1,60145,26.97,25,16,15.0,9,17248,88.1,0,20,13,2,0.0,26280.0,48,11.84,690,A1,1
1408781,2674013,1.0,1,53122,21.54,4,14,12.0,5,18184,39.96,0,0,0,0,0.0,20093.0,48,5.73,469,A2,1
1203476,2687993,8.0,0,55070,19.57,37,12,6.0,5,14184,76.06,0,1,1,1,0.0,30915.0,36,7.96,968,A2,1
1576976,2722959,12.0,0,58133,16.68,36,9,8.0,4,17132,67.19,0,0,0,0,0.0,18353.0,60,9.28,383,D1,1
1494826,2107942,0.5,2,54150,13.15,3,8,5.0,3,12971,66.48,0,0,0,1,0.0,21424.0,60,10.17,457,D2,1
1067819,2546038,3.0,1,59986,19.88,4,17,11.0,5,17556,44.94,0,0,0,1,0.0,21444.0,36,14.41,737,C1,1
1064754,2206071,0.5,1,57721,13.21,1,17,16.0,14,15218,74.89,0,0,0,1,0.0,19929.0,60,8.02,404,C3,1
1640529,2228980,3.0,1,52701,11.83,1,11,6.0,3,12697,58.28,0,0,0,0,0.0,20659.0,60,8.33,330,B1,1
1404765,2487755,3.0,1,55892,20.26,19,14,7.0,5,19558,39.08,2,10,10,0,0.0,25870.0,48,17.95,759,D2,1
1268434,2274203,3.0,1,57085,14.8,3,20,15.0,9,11268,68.1,0,0,0,0,0.0,18935.0,60,12.77,429,A2,1
1858343,2209459,3.0,0,66187,17.67,30,20,11.0,9,11797,100.0,0,0,0,0,0.0,20308.0,60,10.12,433,B2,1
1283012,2294927,0.5,2,54115,17.94,8,17,10.0,8,14502,51.54,0,1,1,0,1.0,21620.0,36,11.21,710,B1,1
1738699,2718919,3.0,2,61221,15.65,5,13,10.0,8,13479,77.75,0,0,0,3,0.0,28119.0,36,12.83,945,A3,1
1363183,2807622,1.0,1,48504,18.24,5,15,8.0,5,14329,72.94,0,12,12,0,0.0,19993.0,60,17.35,501,A3,1
1362265,2459243,8.0,2,58421,12.88,3,9,6.0,5,13313,71.27,0,6,5,0,0.0,21579.0,60,6.71,424,C3,1
1592459,2374582,12.0,2,53526,9.5,5,12,12.0,8,12414,60.59,0,0,0,17,0.0,19125.0,60,6.29,372,D3,1
1641950,2573629,3.0,2,57472,17.12,4,13,9.0,9,15042,57.0,0,0,0,1,0.0,23423.0,60,7.6,470,A2,1
1448941,2283463,8.0,0,53804,20.5,1,17,12.0,6,14290,48.51,0,0,0,0,0.0,25363.0,60,11.51,558,B3,1
1240144,2597426,3.0,0,51808,17.11,16,11,7.0,7,17320,64.04,0,0,0,0,0.0,14831.0,60,9.2,309,A2,1
1515856,2089204,0.5,0,57003,13.71,1,5,3.0,3,17465,68.21,0,1,1,7,0.0,19436.0,36,13.88,663,A2,1
1576980,2404590,3.0,1,56870,14.17,28,19,17.0,8,12351,89.27,0,0,0,1,0.0,17949.0,60,4.92,338,C2,1
1204491,2736414,12.0,1,60236,24.45,15,9,8.0,5,13985,84.49,0,0,0,1,0.0,23447.0,60,12.32,525,A2,1
1089119,2368836,8.0,1,59595,13.86,2,14,12.0,10,18015,46.09,0,0,0,0,0.0,11823.0,48,10.93,305,E2,1
1258108,2552408,8.0,0,57428,26.16,3,19,17.0,11,17060,65.12,0,0,0,0,0.0,21698.0,48,7.59,526,C2,1
1733130,2593184,12.0,1,54693,21.55,7,16,16.0,12,15683,74.5,0,0,0,0,0.0,21153.0,60,7.4,423,A1,1
1526743,2128314,1.0,2,53003,25.18,13,15,10.0,5,15734,68.19,0,0,0,0,0.0,20393.0,60,12.17,455,B3,1
1518544,2693039,12.0,0,51477,20.86,4,17,15.0,9,18642,84.94,6,0,0,1,0.0,22809.0,60,9.49,479,A2,1
1830933,2337591,8.0,2,49047,14.26,10,19,16.0,13,12719,57.47,0,0,0,1,0.0,26085.0,60,12.09,581,C2,1
1304224,2255723,1.0,1,57622,10.36,2,13,8.0,7,12185,100.0,0,0,0,0,0.0,20289.0,36,20.04,754,A3,1
1333803,2367045,0.5,1,53799,18.18,9,15,8.0,5,17296,54.18,0,0,0,0,0.0,21885.0,60,7.92,443,A1,1
1198145,2730870,8.0,2,57798,11.68,7,15,15.0,5,12816,54.15,0,0,0,0,1.0,21117.0,48,4.89,485,E2,1
1659108,2604690,0.5,2,52013,5.99,6,10,8.0,4,14539,35.33,11,0,0,0,0.0,19114.0,60,6.42,373,D2,1
1643927,2883829,1.0,0,58542,13.14,24,9,7.0,6,15140,90.44,0,19,14,0,0.0,16948.0,36,9.13,540,A3,1
1335814,2146229,1.0,2,54461,13.46,5,12,7.0,3,19237,59.61,0,0,0,2,0.0,16617.0,48,14.59,459,B1,1
1011773,2562006,12.0,1,53974,23.86,3,10,5.0,4,16616,81.89,0,0,0,2,0.0,31201.0,36,12.55,1045,A3,1
1547937,2730374,8.0,1,66585,21.35,2,23,17.0,14,13593,72.8,0,10,8,2,0.0,18336.0,48,11.26,476,D1,1
1330261,2012729,8.0,1,52561,11.48,6,11,8.0,6,21379,67.67,0,0,0,0,0.0,24156.0,60,14.85,573,D2,1
1132706,2431627,3.0,1,59972,11.9,1,17,9.0,4,15301,51.71,0,0,0,1,0.0,28226.0,36,11.71,934,A2,1
1208964,2181610,3.0,1,60486,13.69,4,18,16.0,6,17820,89.29,4,1,1,0,0.0,26185.0,48,6.42,620,E1,1
1796973,2083196,0.5,0,53944,23.14,9,23,22.0,19,8124,56.94,0,0,0,3,0.0,16242.0,60,11.5,357,C3,1
1716648,2787969,3.0,1,51451,15.77,8,18,17.0,14,14236,51.94,0,17,12,0,0.0,19837.0,60,7.96,402,A3,1
1519079,2894416,0.5,1,56030,18.94,7,10,10.0,5,16971,82.69,0,0,0,0,0.0,30786.0,48,9.83,778,C1,1
1828539,2750968,8.0,2,50334,18.06,34,13,12.0,9,12947,74.72,0,0,0,0,0.0,17683.0,36,9.04,563,C2,1
1034561,2585268,12.0,2,54970,22.02,1,15,10.0,5,17024,58.96,0,0,0,0,0.0,23183.0,48,10.23,591,D2,1
1620771,2305811,0.5,1,49310,14.6,34,12,12.0,6,16731,39.64,0,0,0,1,0.0,13095.0,48,12.88,351,A2,1
1664860,2478879,12.0,0,54755,16.98,5,12,11.0,6,17909,58.49,0,0,0,2,0.0,17418.0,36,10.69,568,B1,1
1839919,2667688,0.5,0,58040,22.42,25,17,9.0,5,24029,100.0,0,2,2,11,0.0,22442.0,48,8.93,558,B2,1
1240892,2439183,12.0,2,56743,16.05,27,17,10.0,4,16664,51.4,0,0,0,0,0.0,13669.0,60,4.74,256,A2,1
1570079,2093785,3.0,2,51773,14.44,24,19,16.0,15,15983,51.33,7,0,0,0,0.0,18679.0,36,9.0,594,C1,1
1793594,2530738,8.0,0,53681,17.68,31,21,13.0,5,17238,57.25,0,0,0,0,0.0,9982.0,60,14.32,234,B1,1
1758429,2183222,3.0,1,52508,17.01,33,6,4.0,3,15703,70.36,1,5,4,1,0.0,28089.0,60,8.63,578,A1,1
1061627,2483916,1.0,0,51481,22.11,3,20,14.0,9,16167,73.1,0,0,0,0,0.0,26756.0,48,7.42,646,A2,1
1594579,2268093,12.0,2,52007,16.68,40,18,12.0,8,15532,61.85,0,0,0,16,0.0,17509.0,36,13.39,593,B3,1
1455427,2153575,12.0,1,56276,21.05,33,25,24.0,14,12944,53.33,0,11,7,0,0.0,17207.0,36,14.73,594,B2,1
1874090,2859625,1.0,1,50575,7.79,6,11,9.0,4,17109,67.55,0,0,0,7,1.0,21737.0,60,8.19,443,B2,1
1077692,2514335,1.0,2,50633,21.22,3,18,15.0,10,15513,54.64,0,0,0,0,0.0,18454.0,60,10.24,394,B2,1
1365149,2661001,12.0,2,54671,9.03,9,11,9.0,6,14256,58.55,2,1,1,0,0.0,26331.0,60,12.72,595,C2,1
1011888,2666650,8.0,0,49449,14.14,7,18,11.0,8,17067,69.76,0,0,0,0,0.0,16939.0,48,14.27,465,B3,1
1344516,2769705,12.0,2,55271,13.17,39,12,11.0,7,15851,49.02,0,0,0,1,0.0,23176.0,36,13.6,788,A1,1
1184338,2700992,1.0,1,56522,16.34,2,15,14.0,13,13837,63.64,0,0,0,0,1.0,21380.0,36,7.87,669,A1,1
1538312,2849162,8.0,2,55782,5.64,28,20,15.0,8,14116,74.31,0,1,1,0,0.0,12181.0,60,9.83,258,B1,1
1003309,2079441,12.0,2,55463,25.37,3,14,9.0,4,20924,87.81,0,10,10,0,0.0,13015.0,36,16.36,460,B1,1
1136559,2333928,12.0,1,51892,10.72,27,17,13.0,8,17790,60.03,0,0,0,3,0.0,17642.0,60,14.24,413,D2,1
1699094,2472901,12.0,1,57161,14.64,14,11,11.0,9,11256,71.21,0,0,0,0,1.0,19632.0,48,20.46,602,B2,1
1669183,2057208,8.0,1,55262,18.06,26,18,11.0,9,12749,51.42,0,0,0,2,0.0,24869.0,48,10.17,633,A1,1
1767949,2116602,0.5,1,57589,9.83,3,21,13.0,9,10620,76.45,0,0,0,0,0.0,17371.0,48,13.81,473,C3,1
1604334,2146279,8.0,1,55748,13.8,3,12,11.0,7,13443,51.5,0,3,2,1,0.0,26266.0,48,14.15,720,B2,1
1019768,2675562,12.0,2,56332,13.58,3,18,11.0,7,12389,79.92,0,17,12,2,0.0,13994.0,48,18.96,418,A2,1
1044200,2382714,8.0,1,52388,17.63,7,24,14.0,11,17797,64.47,0,0,0,0,1.0,18498.0,48,16.96,533,D1,1
1442301,2386822,12.0,2,54739,18.52,39,19,12.0,11,18420,39.99,0,0,0,2,0.0,23745.0,60,14.0,553,B3,1
1296978,2807513,3.0,2,58765,14.66,1,12,11.0,5,16244,79.56,1,0,0,0,0.0,23512.0,36,10.68,766,D3,1
1283596,2782095,8.0,2,56458,20.02,26,22,11.0,6,12471,65.77,0,0,0,3,0.0,12307.0,36,9.83,396,B3,1
1006750,2687160,0.5,1,49553,20.06,3,26,21.0,11,17136,57.86,0,3,3,1,0.0,19174.0,60,6.9,379,C2,1
1124775,2451634,3.0,1,54363,19.89,2,17,12.0,10,15060,50.73,0,0,0,2,0.0,16130.0,48,12.22,427,C2,1
1096680,2890006,3.0,0,47435,15.17,1,21,18.0,10,13005,59.85,0,0,0,1,0.0,21114.0,60,7.09,419,E3,1
1266747,2135578,8.0,0,57069,9.36,3,14,10.0,9,11716,80.5,0,0,0,1,0.0,22842.0,60,8.01,463,E2,1
1590167,2616269,1.0,2,51990,21.82,4,15,14.0,12,10027,53.24,0,0,0,0,0.0,25263.0,60,6.27,492,A1,1
1381155,2860730,3.0,2,49317,15.78,32,18,12.0,7,10465,74.05,0,0,0,0,0.0,13985.0,48,15.67,394,A2,1
1361745,2487588,12.0,1,55568,18.07,30,17,15.0,7,15216,69.81,0,0,0,0,1.0,13785.0,60,5.09,261,C2,1
1706285,2215173,12.0,0,49678,8.38,6,10,5.0,3,15310,75.21,0,0,0,15,0.0,27321.0,48,9.28,684,D3,1
1147351,2306513,8.0,1,50607,17.0,7,14,9.0,6,14901,58.87,0,0,0,0,0.0,19651.0,60,12.15,439,B1,1
1510219,2395635,1.0,2,59465,25.6,8,29,26.0,18,17608,44.92,0,0,0,0,0.0,20659.0,48,15.46,503,A2,1
1311431,2199198,12.0,2,57601,11.92,3,13,10.0,6,18818,62.71,1,0,0,0,0.0,20439.0,36,5.9,621,C2,1
1481519,2702905,12.0,0,51233,19.07,4,15,10.0,5,14217,40.84,0,0,0,1,0.0,17778.0,60,11.47,391,E2,1
1697653,2610975,12.0,2,52946,15.53,13,15,12.0,7,16446,61.02,0,1,1,2,0.0,21190.0,60,5.22,402,A3,1
1711925,2508221,1.0,1,56871,17.31,10,19,14.0,8,16646,65.21,0,2,1,1,1.0,20588.0,36,11.83,682,B1,1
1354764,2581674,0.5,1,52442,22.84,6,13,12.0,9,13597,51.97,10,20,19,0,0.0,22171.0,36,5.26,667,A1,1
1581319,2241705,1.0,1,55361,21.59,10,15,13.0,7,19343,50.1,0,0,0,1,0.0,16518.0,60,16.56,407,B3,1
1366353,2466223,1.0,0,58029,24.0,10,15,9.0,4,15040,53.2,0,0,0,0,0.0,22572.0,48,11.37,587,A2,1
1708341,2515196,3.0,0,59604,20.43,29,17,16.0,14,16618,57.03,0,0,0,1,0.0,21958.0,48,8.84,545,A2,1
1731730,2161080,8.0,2,58234,16.95,5,14,8.0,7,19861,50.06,0,0,0,0,0.0,26197.0,36,12.34,874,B1,1
1587836,2210378,1.0,0,58858,13.87,2,13,9.0,3,17070,68.48,0,0,0,2,1.0,19414.0,60,14.07,452,D1,1
1679780,2808272,1.0,1,53190,22.06,4,13,10.0,5,15277,87.35,6,0,0,0,0.0,24462.0,48,14.36,673,A1,1
1576790,2166143,12.0,0,52547,17.3,5,10,6.0,5,16115,54.48,1,0,0,0,0.0,15906.0,60,12.95,362,C2,1
1871280,2632899,0.5,0,59784,22.81,5,16,13.0,11,14506,71.18,0,9,6,0,0.0,22410.0,48,13.44,606,A3,1
1815945,2129087,8.0,0,55693,23.54,7,16,10.0,5,14130,64.46,0,0,0,2,0.0,25909.0,48,15.47,727,B2,1
1651828,2301995,1.0,1,50252,25.02,26,15,13.0,9,12105,69.98,0,0,0,0,0.0,25519.0,60,7.35,510,C3,1
1515899,2091345,3.0,0,53682,20.52,9,13,10.0,5,14536,60.28,11,0,0,0,1.0,19524.0,60,14.23,457,C2,1
1324316,2830614,1.0,2,54419,22.85,27,13,8.0,5,17855,29.78,0,19,19,2,0.0,15545.0,60,6.04,301,B1,1
1524262,2623405,0.5,0,48945,17.03,5,16,11.0,7,14937,62.04,0,3,2,0,0.0,20206.0,48,7.15,485,E1,1
1428530,2284476,0.5,2,57331,16.22,29,11,6.0,5,15290,50.39,0,0,0,3,0.0,17031.0,60,19.03,442,B3,1
1054684,2084337,12.0,0,56116,16.16,6,10,10.0,9,15489,91.74,14,0,0,0,0.0,20634.0,60,10.4,442,D3,1
1178273,2559196,12.0,2,52672,16.89,7,17,10.0,5,13619,95.55,0,0,0,0,0.0,18771.0,36,8.34,591,B3,1
1619448,2751191,8.0,2,50122,8.65,2,11,7.0,5,15411,77.69,0,6,4,0,0.0,29111.0,48,8.11,712,A2,1
1490514,2654418,12.0,0,52459,14.19,20,7,6.0,3,11409,77.3,0,0,0,0,0.0,22082.0,60,12.47,496,B3,1
1443124,2622120,12.0,1,60052,7.11,10,18,14.0,12,11694,83.9,0,2,1,2,0.0,15767.0,60,11.02,343,A3,1
1465095,2175237,12.0,2,53126,9.57,1,14,11.0,9,8782,40.55,0,0,0,1,0.0,20626.0,60,20.36,551,B3,1
1363994,2044003,3.0,1,59171,19.51,4,18,11.0,4,14755,45.91,0,0,0,17,0.0,14029.0,36,15.14,487,C2,1
1737258,2538859,1.0,0,52273,20.38,10,22,13.0,6,21147,43.39,0,0,0,0,0.0,17208.0,36,9.94,555,D1,1
1030665,2476141,12.0,0,55062,16.47,10,22,18.0,7,14631,79.29,0,0,0,0,0.0,16648.0,48,6.88,398,A3,1
1514305,2087527,3.0,0,59163,4.31,25,18,17.0,8,12233,79.16,0,0,0,1,0.0,18596.0,48,11.82,488,D1,1
1455509,2656084,8.0,1,54287,13.32,8,11,8.0,7,17071,43.24,0,0,0,0,0.0,26356.0,48,8.77,653,B1,1
1203396,2639506,8.0,1,56892,23.35,3,15,10.0,6,14282,58.1,0,0,0,3,1.0,22638.0,36,8.52,715,C3,1
1640747,2416686,0.5,2,57948,19.72,9,15,14.0,9,20019,85.62,0,0,0,1,1.0,21925.0,36,10.45,712,C3,1
1394762,2520393,1.0,0,52206,14.36,4,20,20.0,11,14817,84.94,0,0,0,0,0.0,19837.0,48,6.36,469,C1,1
1438498,2345531,8.0,2,51607,9.84,29,17,14.0,14,15765,81.41,0,6,4,0,1.0,26769.0,48,5.22,619,D2,1
1554693,2787267,8.0,0,54292,17.47,9,21,15.0,9,13277,58.07,0,0,0,0,0.0,25813.0,36,11.1,846,E1,1
1020362,2030068,12.0,1,56789,10.71,9,14,7.0,7,13054,58.42,0,0,0,1,0.0,29832.0,60,17.91,756,A3,1
1031820,2784865,8.0,0,51572,23.29,10,13,11.0,9,13815,68.52,6,2,1,0,0.0,20868.0,36,12.72,700,C1,1
1785668,2817664,12.0,2,52391,15.09,2,16,9.0,4,15676,80.92,0,0,0,0,0.0,22791.0,60,8.63,469,A1,1
1537989,2419648,8.0,0,50983,16.54,6,15,14.0,10,13438,62.14,0,0,0,1,0.0,25809.0,48,7.46,624,B1,1
1561401,2361617,3.0,0,54172,17.75,3,13,9.0,6,15020,82.91,0,0,0,1,0.0,20715.0,36,12.52,693,C3,1
1468531,2646203,1.0,0,57057,13.52,7,17,16.0,15,15755,59.27,0,3,2,0,0.0,19754.0,48,7.5,478,D1,1
1585743,2679791,12.0,1,52811,13.6,29,10,5.0,3,19581,48.65,2,18,18,0,0.0,19959.0,60,10.91,433,C2,1
1569142,2847278,1.0,2,56361,17.5,8,14,8.0,3,10840,83.39,0,0,0,0,0.0,23053.0,48,6.43,546,C2,1
1340239,2462619,3.0,1,56604,10.41,6,14,10.0,4,15695,88.16,1,10,7,1,0.0,17988.0,48,7.44,434,A3,1
1027404,2774957,12.0,0,55187,22.64,7,16,12.0,10,15988,57.63,0,1,1,6,0.0,24108.0,60,14.94,573,A3,1
1864681,2385260,1.0,1,49741,11.52,8,22,12.0,11,17433,53.4,0,0,0,0,0.0,26058.0,48,6.22,615,B1,1
1721812,2264485,1.0,0,53219,12.17,6,15,9.0,6,15400,86.68,0,0,0,0,0.0,23497.0,48,10.43,601,A2,1
1829779,2504374,12.0,1,52900,24.84,38,18,17.0,6,17949,55.6,0,0,0,2,0.0,28381.0,48,5.79,664,B1,1
1386594,2124627,0.5,0,54809,18.89,10,10,6.0,3,14262,70.64,7,9,9,0,0.0,24148.0,60,12.66,545,C1,1
