loanId,memberId,yearsEmployment,homeOwnership,annualIncome,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1763015,2385309,1.0,2,43575,17.52,26,20,11.0,11,10599,100.0,0,0,0,1,0.0,20659.0,48,23.94,516,10,0
1832102,2520940,1.0,0,52751,25.27,7,11,11.0,7,14339,62.02,0,1,1,0,0.0,23840.0,60,16.51,586,15,0
1006456,2668195,3.0,2,47864,17.23,5,16,16.0,11,13835,73.4,0,1,1,0,1.0,21265.0,36,10.25,689,8,0
1531914,2364987,0.5,0,48949,25.01,35,16,8.0,7,13051,48.87,0,0,0,3,1.0,18264.0,48,6.9,437,15,0
1139004,2737493,0.5,1,53427,19.86,7,11,8.0,7,13359,80.35,0,9,5,3,0.0,23294.0,60,16.61,574,5,0
1898401,2801731,12.0,2,51210,21.97,10,11,7.0,6,12542,61.2,0,0,0,0,0.0,23951.0,36,23.71,936,6,0
1144802,2620950,12.0,2,56624,14.46,6,14,8.0,6,12523,57.48,6,0,0,1,0.0,21255.0,36,18.84,777,5,0
1658328,2212144,0.5,2,46722,18.95,4,18,12.0,12,10951,73.8,0,0,0,0,0.0,23023.0,60,12.7,520,11,0
1532480,2750128,0.5,1,54104,23.07,10,11,6.0,6,12054,73.34,0,0,0,0,0.0,30568.0,36,9.21,975,10,0
1560201,2518699,1.0,2,55019,21.07,4,17,15.0,11,12938,78.04,0,5,4,2,0.0,18487.0,48,16.82,532,8,0
1693318,2346984,0.5,2,44764,24.99,2,20,19.0,15,13176,48.21,0,0,0,1,0.0,29549.0,36,12.91,994,15,0
1832586,2056916,3.0,1,48307,20.27,5,21,12.0,9,15491,73.87,13,0,0,0,1.0,40399.0,48,23.58,1308,14,0
1034278,2118191,12.0,1,47222,13.94,26,15,13.0,10,12509,75.86,0,0,0,2,0.0,22632.0,60,6.9,447,11,0
1848899,2566938,3.0,1,52875,23.51,1,16,12.0,8,15966,79.36,0,0,0,3,0.0,34682.0,36,24.88,1377,6,0
1404261,2302932,1.0,0,51060,21.88,3,18,13.0,9,12690,72.82,0,0,0,1,0.0,18687.0,48,16.22,532,15,0
1582663,2010369,3.0,1,52942,18.75,5,17,13.0,9,13987,42.33,12,0,0,2,0.0,20659.0,60,20.3,590,5,0
1461710,2004860,0.5,1,53321,14.64,5,16,13.0,12,13236,81.19,0,2,1,0,0.0,23174.0,60,9.68,489,13,0
1537367,2896240,1.0,1,46224,31.72,1,15,10.0,5,13686,47.32,0,1,1,0,0.0,25767.0,36,22.4,989,9,0
1803674,2166052,12.0,0,48491,10.55,7,22,12.0,9,15351,61.39,0,0,0,0,0.0,26281.0,36,12.86,884,13,0
1447418,2409199,8.0,0,48109,27.16,9,12,8.0,8,14651,70.44,9,13,12,0,0.0,30115.0,48,19.61,910,13,0
1867977,2441684,0.5,2,52672,15.89,3,13,11.0,10,10417,47.38,0,0,0,0,0.0,17624.0,48,21.65,552,5,0
1372481,2172972,12.0,1,50660,11.44,23,10,6.0,4,12908,72.35,0,0,0,1,0.0,20951.0,60,10.87,454,15,0
1585812,2161453,3.0,1,50025,21.45,14,14,14.0,9,13739,79.62,0,0,0,0,0.0,27633.0,60,13.32,633,3,0
1404675,2068624,12.0,2,49226,12.89,25,20,13.0,7,12345,33.59,1,0,0,1,0.0,30734.0,60,7.07,610,15,0
1246204,2492257,12.0,1,54143,13.49,7,16,8.0,6,15353,63.44,0,2,1,0,0.0,25947.0,36,9.91,836,7,0
1618379,2172993,1.0,0,52681,16.64,31,16,15.0,15,9116,64.58,0,0,0,0,0.0,19104.0,48,7.74,464,14,0
1836307,2866309,0.5,2,49377,13.88,15,10,8.0,5,11562,49.41,0,0,0,0,0.0,26066.0,60,8.28,532,13,0
1311762,2634626,1.0,1,58143,27.07,1,13,12.0,7,14116,75.38,0,0,0,0,1.0,15820.0,48,4.96,364,13,0
1020665,2626790,8.0,1,50105,14.78,9,18,10.0,10,12527,50.73,0,0,0,0,0.0,26608.0,60,11.93,591,1,0
1797957,2866488,12.0,2,54823,34.66,8,11,7.0,4,13710,57.48,1,0,0,0,0.0,22859.0,48,15.49,642,12,0
1650374,2328253,1.0,1,54633,13.75,33,13,9.0,6,12750,51.33,0,0,0,1,0.0,27270.0,36,9.14,869,4,0
1538663,2892151,8.0,1,53264,17.23,1,11,7.0,4,14876,89.56,0,0,0,1,0.0,21827.0,48,12.0,575,2,0
1843075,2267060,3.0,2,46761,12.81,7,18,17.0,16,16696,49.83,0,0,0,1,0.0,20604.0,48,21.41,643,9,0
1525685,2001723,3.0,1,51979,21.25,7,13,13.0,9,16218,64.06,1,0,0,1,0.0,20161.0,48,9.19,504,4,0
1590052,2453011,0.5,1,53215,17.36,30,16,14.0,10,12799,54.28,0,0,0,15,0.0,22388.0,48,10.38,572,14,0
1739877,2083613,8.0,1,50378,21.25,5,12,9.0,9,11799,35.76,0,6,4,1,0.0,26952.0,36,13.75,918,14,0
1276466,2167035,12.0,0,53310,19.19,5,11,9.0,5,14668,41.49,0,0,0,0,0.0,20659.0,36,15.44,654,5,0
1331832,2529678,0.5,0,47799,18.28,3,14,13.0,12,15334,55.19,1,17,9,0,0.0,20492.0,60,5.35,390,13,0
1244983,2801700,3.0,1,49258,28.45,3,16,9.0,8,14576,75.98,0,0,0,1,0.0,23779.0,48,8.61,587,12,0
1642900,2295868,0.5,0,57354,19.73,13,10,8.0,7,7774,52.61,0,0,0,13,0.0,27295.0,60,10.44,586,11,0
1243837,2629771,3.0,0,55849,26.9,3,18,14.0,7,10466,45.18,1,0,0,1,0.0,26203.0,36,14.15,897,6,0
1658077,2317597,0.5,0,49706,16.34,12,12,10.0,6,13159,63.72,0,0,0,0,0.0,14480.0,60,15.18,346,8,0
1711824,2206605,8.0,2,52989,17.19,33,14,9.0,7,13140,88.5,0,0,0,0,0.0,14799.0,36,24.31,583,10,0
1194187,2647171,12.0,1,52442,19.71,7,17,11.0,9,10460,57.04,8,0,0,0,0.0,20659.0,48,15.13,686,14,0
1441116,2841072,1.0,1,57561,18.55,6,26,22.0,22,11710,58.73,7,0,0,2,0.0,15206.0,60,14.93,361,15,0
1632731,2051706,1.0,1,51730,24.45,3,13,13.0,11,13612,79.84,0,5,3,3,0.0,26198.0,36,10.13,847,13,0
1503076,2670772,8.0,0,54312,21.59,22,15,14.0,11,11030,62.65,0,0,0,0,0.0,26148.0,36,20.34,976,11,0
1646570,2283393,8.0,0,53354,23.53,5,16,16.0,10,9459,78.62,1,0,0,0,0.0,19446.0,36,11.89,645,2,0
1338550,2116350,12.0,1,54193,23.48,39,15,9.0,8,13793,100.0,0,0,0,3,0.0,14773.0,48,7.97,360,5,0
1041149,2647900,12.0,2,51226,18.25,4,8,7.0,4,11207,68.66,1,0,0,10,0.0,26757.0,36,20.36,999,13,0
1118098,2190840,8.0,2,47095,18.24,6,17,13.0,8,13004,64.12,0,0,0,0,0.0,26599.0,60,8.21,542,15,0
1411630,2095403,12.0,1,51019,14.48,4,15,12.0,11,12200,73.03,11,0,0,0,0.0,14290.0,48,15.89,404,5,0
1464855,2763929,1.0,1,52549,13.31,3,12,12.0,12,14406,97.98,1,14,8,7,1.0,18717.0,60,17.2,467,12,0
1416244,2556182,8.0,1,51000,23.15,4,12,6.0,3,10393,62.14,0,0,0,0,0.0,20659.0,60,20.74,532,10,0
1323022,2170318,12.0,2,46842,16.9,10,20,13.0,11,14650,66.69,0,0,0,0,0.0,20786.0,48,6.3,491,11,0
1697719,2464215,8.0,2,46697,19.0,37,10,5.0,3,12754,58.08,0,0,0,10,0.0,20166.0,48,11.07,522,10,0
1396419,2865233,3.0,0,51841,16.83,4,16,16.0,8,13101,92.43,0,19,18,2,1.0,30036.0,36,8.34,946,5,0
1070174,2425134,3.0,0,50925,24.54,4,17,13.0,10,10848,51.08,0,0,0,10,0.0,19410.0,36,10.51,631,13,0
1318680,2296338,0.5,1,51656,17.01,5,23,21.0,20,14259,73.38,0,0,0,0,0.0,20397.0,36,24.01,800,7,0
1362567,2669640,0.5,1,52973,28.38,6,15,13.0,9,11277,54.32,0,0,0,1,0.0,20538.0,60,9.75,434,15,0
1158753,2564344,8.0,2,49865,17.84,2,18,18.0,11,14088,46.54,0,0,0,0,0.0,16613.0,48,10.69,427,4,0
1527952,2618553,1.0,2,55415,19.15,22,23,14.0,14,16330,79.31,4,0,0,0,0.0,29439.0,60,16.27,720,2,0
1236518,2751593,8.0,2,48620,19.78,9,20,11.0,6,17146,82.04,0,0,0,0,0.0,25203.0,36,13.15,851,12,0
1227826,2286853,3.0,0,50164,24.74,6,18,16.0,10,14958,71.52,0,0,0,0,0.0,17902.0,48,12.78,478,10,0
1683808,2747923,0.5,2,55221,17.34,21,15,14.0,12,12740,63.08,0,0,0,1,0.0,28438.0,48,7.96,694,13,0
1162434,2831111,1.0,2,52632,31.3,3,20,15.0,12,14812,97.27,0,12,11,1,0.0,17061.0,60,9.16,355,12,0
1215464,2266215,0.5,1,49052,16.56,7,16,15.0,12,13230,75.79,0,3,2,14,0.0,21127.0,36,6.14,644,7,0
1345249,2801694,3.0,0,55243,26.54,5,12,12.0,6,13067,79.45,0,0,0,2,0.0,16607.0,60,12.13,371,4,0
1657124,2797715,0.5,0,51063,21.29,14,18,18.0,12,14619,65.21,0,1,1,1,0.0,15790.0,36,7.95,494,14,0
1006934,2522287,0.5,1,50132,15.69,33,20,12.0,10,12353,51.77,0,0,0,0,0.0,23584.0,48,8.83,585,12,0
1175452,2874252,1.0,1,48690,17.14,7,14,10.0,8,17711,77.66,0,0,0,0,0.0,16117.0,60,7.87,326,7,0
1585377,2330133,8.0,0,52987,20.55,24,17,10.0,6,15138,61.09,0,0,0,0,0.0,21345.0,60,16.27,522,15,0
1227577,2040717,1.0,0,51893,23.12,10,14,12.0,8,15508,85.79,0,0,0,1,0.0,22452.0,60,10.72,485,11,0
1865299,2713173,8.0,2,47952,24.2,3,19,13.0,10,11219,60.03,0,0,0,0,1.0,27002.0,60,9.66,569,9,0
1205482,2307106,8.0,1,51149,22.88,2,9,5.0,4,14284,82.98,8,7,4,0,0.0,29674.0,48,14.79,823,11,0
1461085,2665461,12.0,1,52199,24.82,3,16,12.0,9,18420,100.0,0,0,0,0,0.0,24848.0,36,16.66,882,15,0
1422322,2479274,1.0,2,53507,18.48,6,10,9.0,7,13160,63.52,7,0,0,10,1.0,20420.0,36,10.83,667,12,0
1588816,2405208,12.0,0,49855,23.29,14,19,13.0,7,12901,82.88,0,0,0,0,0.0,26716.0,36,11.85,885,10,0
1454938,2158920,1.0,0,55704,21.03,15,21,12.0,7,11174,38.3,0,0,0,0,0.0,17429.0,48,16.04,494,15,0
1487288,2580321,0.5,1,43345,23.2,2,15,15.0,9,15743,66.64,4,6,4,0,0.0,22112.0,48,9.64,557,15,0
1059928,2150676,0.5,0,53704,24.72,19,19,11.0,9,13091,91.71,0,1,1,1,0.0,28572.0,60,26.53,864,10,0
1854482,2745070,1.0,0,53744,11.81,2,21,18.0,15,13946,72.33,0,0,0,0,0.0,30131.0,48,9.68,760,13,0
1816155,2361189,0.5,1,50865,16.89,2,14,11.0,7,11766,76.21,0,3,3,3,0.0,27251.0,36,18.18,988,14,0
1636276,2686667,3.0,1,51027,23.57,19,14,10.0,5,13538,71.99,0,0,0,2,0.0,14184.0,60,15.17,339,9,0
1148927,2840085,1.0,0,48702,20.62,19,24,17.0,15,10763,53.55,0,0,0,15,0.0,23628.0,36,13.19,798,10,0
1398741,2025001,12.0,1,50031,24.55,2,16,12.0,9,10994,67.09,0,0,0,0,0.0,18636.0,60,16.48,458,3,0
1494527,2146133,12.0,1,54553,23.24,33,13,13.0,10,15540,60.63,1,1,1,2,0.0,24624.0,48,14.8,683,10,0
1163210,2600172,1.0,0,48294,14.47,2,18,12.0,8,16006,46.1,0,0,0,1,0.0,14414.0,48,7.24,347,9,0
1613378,2842908,1.0,2,58812,22.82,13,23,23.0,17,12647,81.52,0,0,0,0,0.0,19807.0,48,18.67,589,13,0
1849041,2295621,8.0,1,46457,15.51,2,17,10.0,6,13677,68.43,0,1,1,0,0.0,20141.0,60,12.02,448,12,0
1289579,2803599,3.0,0,48881,31.19,8,17,14.0,10,11833,43.33,0,1,1,13,0.0,15595.0,60,8.74,322,13,0
1768098,2838992,3.0,0,52515,14.17,7,18,11.0,9,17695,86.95,0,1,1,0,0.0,30286.0,36,19.17,1113,9,0
1072311,2131289,8.0,0,54098,14.16,7,10,10.0,6,14216,72.11,0,0,0,1,0.0,20886.0,48,15.75,589,8,0
1001286,2787742,3.0,2,53455,18.55,6,10,9.0,8,14862,61.52,0,1,1,3,0.0,20691.0,60,16.52,509,14,0
1768132,2817947,1.0,0,55994,22.4,30,16,15.0,9,10793,54.55,0,0,0,0,0.0,30209.0,36,18.52,1100,6,0
1353976,2860407,12.0,0,51544,19.04,9,10,9.0,6,10639,57.23,0,0,0,0,0.0,12491.0,60,15.96,303,11,0
1266888,2896809,8.0,1,57834,27.02,5,16,12.0,8,14433,80.6,0,0,0,0,0.0,18220.0,36,24.85,723,15,0
1130809,2734431,12.0,0,52139,18.46,4,8,6.0,3,10717,80.81,0,1,1,0,0.0,18247.0,48,8.88,453,8,0
1686392,2770576,0.5,2,52368,24.74,4,17,17.0,12,13623,75.99,1,19,11,1,0.0,20744.0,48,8.36,510,15,0
1873214,2111680,1.0,2,50665,22.92,5,19,16.0,16,13413,63.38,0,0,0,19,0.0,21434.0,60,14.09,500,12,0
1224430,2622478,1.0,2,55589,16.03,3,12,8.0,6,9890,93.09,0,13,9,0,0.0,32124.0,48,8.23,788,5,0
1449747,2715192,3.0,1,53703,23.52,10,18,14.0,8,12534,45.05,0,0,0,1,0.0,23979.0,48,9.77,606,4,0
1655200,2137998,3.0,1,53741,16.36,34,14,9.0,8,10250,71.27,0,0,0,0,0.0,29828.0,60,18.96,773,11,0
1188777,2463212,8.0,2,52370,27.67,31,23,13.0,11,14260,87.04,1,0,0,1,0.0,19032.0,60,18.84,492,12,0
1280150,2072857,12.0,1,55010,15.27,1,11,9.0,9,14247,86.24,0,0,0,15,0.0,26670.0,60,17.13,665,7,0
1802661,2075196,0.5,2,50941,16.31,9,17,10.0,10,14432,36.37,1,0,0,1,0.0,34904.0,36,8.85,1108,15,0
1469661,2140995,12.0,0,52195,25.36,4,14,9.0,5,15086,63.02,0,14,11,0,0.0,21866.0,48,15.22,611,9,0
1671505,2793520,8.0,0,52924,17.85,2,18,10.0,9,13729,53.76,0,7,5,0,0.0,25808.0,36,14.46,888,9,0
1494096,2095051,1.0,2,48519,19.4,6,23,16.0,9,13309,75.94,0,3,2,13,0.0,25217.0,60,13.35,578,14,0
1443982,2220108,3.0,2,53475,14.57,4,13,7.0,4,13897,99.9,0,0,0,1,0.0,26660.0,36,12.21,888,8,0
1308337,2778017,8.0,2,52175,25.5,3,21,11.0,10,14198,79.11,0,0,0,0,0.0,28137.0,60,15.37,675,13,0
1109655,2882191,3.0,1,48722,19.84,5,8,8.0,6,14831,70.68,0,3,3,1,0.0,16999.0,48,5.74,397,7,0
1208788,2016883,1.0,1,53472,22.31,5,19,16.0,12,12608,100.0,0,0,0,1,0.0,29993.0,48,14.34,825,11,0
1543126,2126507,12.0,1,52194,33.21,1,21,13.0,10,16536,72.22,0,0,0,1,0.0,20659.0,60,13.9,436,5,0
1520960,2505660,0.5,1,48824,25.02,1,16,14.0,10,10794,41.82,0,1,1,1,0.0,19718.0,60,12.09,440,14,0
1540322,2171961,12.0,1,51798,15.65,9,12,10.0,6,13985,67.54,0,4,4,0,0.0,23402.0,36,17.95,845,13,0
1263786,2720118,3.0,2,50417,26.3,11,15,14.0,13,13397,51.85,0,11,7,0,0.0,22740.0,60,8.87,471,13,0
1854130,2006448,1.0,2,58976,16.0,7,19,11.0,9,10884,71.07,0,0,0,1,0.0,15777.0,36,20.19,588,7,0
1047986,2758610,1.0,1,55585,16.21,5,20,17.0,11,13408,49.36,0,0,0,0,0.0,23538.0,60,15.41,565,11,0
1332654,2583912,8.0,1,53821,19.32,11,16,16.0,9,15342,38.46,0,0,0,2,0.0,28959.0,36,23.48,1128,10,0
1871140,2878074,12.0,1,58495,23.33,6,16,10.0,8,11683,78.21,0,0,0,0,0.0,20843.0,60,15.8,505,10,0
1850111,2282593,3.0,0,52719,22.3,8,12,12.0,7,15539,68.28,0,0,0,0,0.0,23987.0,60,6.82,473,9,0
1588795,2263527,8.0,0,57060,18.87,3,18,12.0,8,13258,55.39,0,1,1,0,0.0,24448.0,60,6.79,482,11,0
1389627,2723033,8.0,1,58245,24.58,7,15,8.0,5,13289,49.42,2,1,1,1,0.0,20411.0,36,9.96,658,1,0
1023184,2184761,0.5,2,54560,18.75,4,16,12.0,6,17486,54.85,0,16,15,0,0.0,27640.0,36,16.47,978,3,0
1169979,2152907,3.0,2,53197,14.09,39,11,10.0,5,17216,77.51,5,0,0,2,0.0,22102.0,36,15.88,776,13,0
1849507,2642703,0.5,0,55431,22.94,17,10,5.0,3,11536,80.19,0,0,0,0,0.0,20293.0,48,7.0,486,8,0
1563349,2221443,8.0,1,51154,15.36,6,20,17.0,15,15699,69.6,1,0,0,1,0.0,17906.0,48,12.07,472,11,0
1380057,2868814,0.5,2,49205,17.51,7,16,11.0,6,14055,90.58,0,0,0,1,0.0,24374.0,48,10.98,630,15,0
1359800,2832128,0.5,1,54596,20.83,34,19,16.0,13,13659,67.5,0,3,3,0,0.0,32939.0,60,26.64,999,8,0
1098589,2630257,12.0,2,50477,18.53,34,17,17.0,17,12167,51.25,0,6,6,1,0.0,11663.0,36,9.5,374,2,0
1786139,2541067,1.0,2,53327,28.07,1,11,7.0,5,14799,56.01,0,3,2,0,0.0,24635.0,60,12.47,554,4,0
1779303,2625178,0.5,2,47916,26.26,2,17,11.0,6,16592,100.0,0,0,0,2,0.0,20777.0,48,15.24,581,3,0
1457662,2408893,1.0,0,55137,8.76,16,15,12.0,8,16014,66.82,0,0,0,0,0.0,23243.0,48,25.2,773,2,0
1584283,2007210,12.0,2,51676,22.4,17,18,17.0,13,18459,100.0,0,0,0,0,0.0,23365.0,36,15.57,816,10,0
1555166,2281808,3.0,2,46744,21.41,36,18,15.0,13,14917,73.42,0,1,1,0,0.0,20867.0,36,10.31,676,8,0
1070644,2880698,3.0,0,53622,17.83,19,23,17.0,16,12430,83.7,0,20,17,0,0.0,15178.0,60,10.92,329,9,0
1061542,2536419,1.0,1,56903,28.47,40,14,11.0,9,13692,61.77,0,0,0,2,0.0,22924.0,60,19.38,599,15,0
1464641,2023328,1.0,1,49898,19.99,1,21,11.0,8,11875,90.1,0,1,1,2,0.0,17668.0,48,10.18,450,15,0
1835366,2123882,12.0,0,49626,19.55,9,10,9.0,7,16885,69.19,0,0,0,0,0.0,16881.0,48,18.11,497,7,0
1224338,2210635,8.0,1,50721,22.79,17,12,9.0,6,17585,77.34,0,3,3,0,0.0,16954.0,60,14.58,400,9,0
1533440,2247065,0.5,0,48305,14.62,10,15,14.0,9,16672,72.11,0,0,0,2,0.0,21988.0,60,11.2,480,11,0
1731475,2260317,0.5,1,50493,20.38,21,13,10.0,8,13596,75.23,0,0,0,0,0.0,20136.0,60,15.82,488,6,0
1698876,2838411,3.0,1,51933,23.23,2,20,18.0,14,13570,81.25,0,0,0,0,0.0,22980.0,36,7.65,716,11,0
1544077,2107201,12.0,2,49408,26.86,5,14,12.0,12,14561,72.61,0,0,0,2,0.0,16933.0,48,8.34,416,8,0
1691374,2512645,12.0,1,51929,10.39,2,17,14.0,8,16791,52.2,0,0,0,2,0.0,17821.0,60,13.64,411,11,0
1625911,2125026,1.0,0,49293,15.32,21,15,11.0,7,16123,80.93,0,6,5,1,0.0,27938.0,36,10.94,914,14,0
1227941,2423861,1.0,0,53266,20.12,26,12,6.0,5,14169,56.56,0,14,10,4,0.0,30150.0,36,14.64,1040,7,0
1828320,2179490,1.0,2,47527,24.11,6,20,15.0,10,14727,95.07,0,0,0,1,0.0,24990.0,36,8.68,791,13,0
1257931,2593966,12.0,0,53323,21.76,26,16,12.0,12,15936,87.28,3,0,0,1,0.0,24857.0,60,12.54,560,13,0
1103086,2722427,1.0,0,53105,24.76,4,16,13.0,11,13535,74.63,0,0,0,0,0.0,20120.0,60,24.11,580,9,0
1358140,2322223,8.0,2,57092,24.29,4,20,20.0,15,12119,79.0,0,0,0,0,0.0,27748.0,60,22.11,768,8,0
1632794,2115081,3.0,2,54129,22.08,6,12,12.0,10,14114,66.9,0,0,0,0,0.0,23995.0,60,22.04,663,13,0
1532956,2230624,12.0,0,49657,20.16,4,18,12.0,7,14087,48.36,1,20,15,0,0.0,21869.0,60,15.14,522,11,0
1698553,2642053,0.5,0,54100,16.76,2,19,10.0,9,13298,81.98,10,0,0,1,0.0,24788.0,60,14.82,587,15,0
1711209,2549211,0.5,0,51501,30.58,13,15,10.0,9,11796,76.56,0,0,0,0,0.0,20751.0,60,13.73,480,7,0
1563867,2410330,3.0,2,47318,22.1,25,16,15.0,13,12251,71.79,0,0,0,2,0.0,22772.0,36,22.88,880,13,0
1847844,2230784,0.5,1,49339,21.75,13,18,10.0,10,13061,81.41,0,0,0,2,0.0,23354.0,36,20.36,872,14,0
1504783,2178353,1.0,1,57876,18.04,4,15,9.0,5,13721,94.76,0,0,0,1,0.0,16530.0,60,9.87,350,4,0
1626426,2738997,3.0,1,62272,16.4,8,19,12.0,10,13139,56.01,0,20,16,1,0.0,23555.0,36,13.66,801,7,0
1044277,2303392,0.5,1,48251,9.51,4,16,9.0,5,11958,65.79,0,0,0,0,0.0,25361.0,60,13.13,579,3,0
1184727,2583693,0.5,0,54960,23.52,7,20,12.0,7,19462,60.03,0,0,0,1,0.0,25659.0,36,9.91,827,12,0
1769165,2639068,1.0,2,60525,16.34,3,11,9.0,5,11254,45.53,0,0,0,0,1.0,26694.0,36,10.22,864,13,0
1271910,2295783,12.0,0,55946,24.19,8,11,7.0,6,10156,89.72,0,0,0,2,0.0,30138.0,60,27.59,931,8,0
1826193,2813721,3.0,0,47513,33.15,8,11,7.0,7,17303,89.97,0,0,0,0,0.0,18557.0,48,9.51,466,15,0
1400171,2326436,8.0,1,53028,20.0,1,14,12.0,8,13038,95.41,0,0,0,2,0.0,19211.0,60,18.42,492,12,0
1103067,2577717,12.0,0,49881,25.69,3,18,11.0,6,16023,56.93,5,0,0,0,0.0,26313.0,48,14.99,732,12,0
1301375,2564822,12.0,2,52904,15.87,6,9,9.0,6,10725,84.8,1,0,0,0,0.0,15331.0,36,6.6,471,14,0
1036410,2259896,0.5,1,51514,20.77,4,18,15.0,15,19476,52.03,1,17,10,1,0.0,17414.0,36,16.16,614,13,0
1649982,2429348,0.5,0,54888,21.1,31,12,12.0,12,13746,73.53,14,15,9,1,0.0,15700.0,48,13.9,428,15,0
1609329,2296173,3.0,0,57188,12.51,17,13,13.0,11,15172,63.66,0,0,0,0,0.0,23650.0,36,12.86,795,14,0
1658956,2021488,1.0,2,54514,26.24,40,20,13.0,8,9387,58.82,0,18,16,1,0.0,20990.0,48,20.54,645,12,0
1866782,2722109,0.5,1,54886,17.65,1,12,7.0,4,13068,80.18,0,0,0,1,0.0,25699.0,48,4.47,586,12,0
1817466,2868672,0.5,0,49799,13.9,4,11,6.0,4,14742,83.09,1,0,0,0,0.0,20602.0,36,13.27,697,13,0
1501538,2810910,3.0,1,56008,19.06,2,17,15.0,8,15495,67.55,0,4,4,2,0.0,27057.0,36,14.22,928,1,0
1037818,2651162,12.0,0,52276,21.34,3,22,12.0,8,12150,61.27,2,0,0,1,1.0,18236.0,60,19.21,475,15,0
1626524,2184601,12.0,0,51220,26.61,2,15,14.0,8,11437,73.36,0,0,0,0,0.0,19233.0,36,14.68,664,12,0
1117744,2059539,8.0,1,58954,20.92,7,18,10.0,5,17545,79.62,0,0,0,2,0.0,22569.0,36,5.45,681,10,0
1581217,2452951,0.5,1,56838,18.19,3,9,7.0,5,9357,72.04,0,0,0,1,0.0,22298.0,60,10.14,475,5,0
1328899,2561228,12.0,0,51252,15.97,7,17,15.0,11,18396,68.98,0,0,0,1,0.0,25135.0,60,6.72,494,11,0
1550591,2504992,12.0,0,59106,18.03,9,15,10.0,9,10155,76.86,7,0,0,0,1.0,20649.0,36,13.05,696,10,0
1205648,2084608,1.0,2,49297,17.41,1,19,18.0,10,13706,50.64,2,0,0,3,0.0,23514.0,48,17.83,689,13,0
1800205,2625415,3.0,1,53580,16.47,4,13,9.0,9,15283,63.48,0,0,0,2,0.0,28973.0,48,7.59,702,13,0
1855076,2778341,0.5,1,49965,21.07,6,14,11.0,10,19911,74.56,0,0,0,1,0.0,20443.0,48,10.2,520,4,0
1576121,2188826,3.0,2,55002,23.32,1,11,10.0,8,9568,51.7,0,1,1,1,0.0,20185.0,36,15.53,705,15,0
1536235,2502769,0.5,0,54869,13.26,40,8,6.0,4,12318,84.73,0,0,0,1,0.0,23776.0,36,10.79,776,13,0
1357020,2646400,12.0,2,55640,22.64,11,16,13.0,11,13825,56.68,0,0,0,0,0.0,22626.0,36,9.52,725,10,0
1020344,2384321,0.5,2,52607,21.99,9,11,11.0,7,12175,73.94,0,0,0,0,0.0,17571.0,36,18.46,639,7,0
1562930,2155568,3.0,0,50282,18.16,2,21,11.0,9,13460,90.14,0,0,0,0,0.0,25476.0,36,13.87,869,1,0
1638795,2857261,0.5,0,51371,20.4,33,12,11.0,10,13445,53.93,0,0,0,14,0.0,20269.0,36,14.99,703,14,0
1689724,2095153,3.0,2,46119,21.61,2,13,8.0,7,10289,65.25,0,0,0,10,0.0,15527.0,48,13.7,422,14,0
1292152,2536907,1.0,2,48378,13.76,1,12,8.0,6,12198,79.53,8,5,4,0,0.0,29612.0,60,14.21,692,15,0
1598114,2260523,3.0,2,49788,18.65,11,17,11.0,7,16526,75.23,2,0,0,0,0.0,7333.0,36,17.19,262,5,0
1699534,2369856,1.0,1,52129,17.41,1,9,7.0,6,11551,47.28,0,0,0,0,0.0,14470.0,36,20.39,541,15,0
1679180,2398795,1.0,2,54735,28.12,20,8,5.0,4,16673,86.99,0,0,0,1,1.0,24817.0,60,19.61,652,9,0
1384207,2426265,12.0,0,53238,17.17,6,11,8.0,7,14139,54.96,0,0,0,10,0.0,19884.0,36,21.16,751,15,0
1117411,2317619,0.5,1,47121,29.25,2,13,7.0,6,11680,63.37,0,10,8,2,0.0,27474.0,60,31.09,907,12,0
1779128,2039125,1.0,2,52543,25.11,4,16,12.0,8,13579,89.36,1,0,0,1,0.0,22969.0,36,19.98,853,8,0
1468972,2611497,8.0,0,52002,15.22,26,14,13.0,8,13148,81.05,0,0,0,1,0.0,20659.0,36,14.44,754,15,0
1642295,2680219,8.0,0,49185,16.73,4,17,15.0,10,11210,70.05,0,0,0,0,0.0,13168.0,60,10.29,282,14,0
1830352,2691353,8.0,2,54132,19.92,8,22,21.0,13,15780,68.84,0,0,0,1,0.0,23988.0,36,13.72,817,4,0
1761255,2680796,3.0,1,49058,19.3,6,11,6.0,5,10103,45.78,0,0,0,1,0.0,21260.0,60,8.8,439,11,0
1318836,2083155,3.0,1,46267,16.21,3,9,7.0,4,15268,89.65,0,0,0,1,0.0,19301.0,48,12.99,518,2,0
1078673,2468347,12.0,1,54632,26.74,9,16,15.0,14,12930,85.55,0,0,0,0,0.0,12653.0,48,17.14,366,11,0
1121508,2279408,0.5,0,51335,24.88,3,22,22.0,17,14239,59.03,0,7,4,1,0.0,22745.0,48,15.42,638,14,0
1894671,2339140,0.5,1,55752,19.85,7,11,10.0,6,11372,47.34,7,0,0,0,0.0,19218.0,60,12.71,513,15,0
