director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,duration,budget,facenumber_in_poster,imdb_score,director_name,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,actor_2_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,color,title_year,num_critic_for_reviews,aspect_ratio,movie_facebook_likes
82,2100,869,759,86,30000000,0,2.7,Jason Friedberg,38232624,Comedy,Kevin Sorbo,Meet the Spartans ,88518,5954,Diedrich Bader,Carmen Electra,king|persian|spartan|training|xerxes,http://www.imdb.com/title/tt1073498/?ref_=fn_tt_tt_1,409,English,USA,PG-13,Color,2008,111,1.85,1800
82,7700,3100,2500,82,35000000,6,4.5,Craig Mazin,25871834,Action|Comedy|Sci-Fi|Thriller,Leslie Nielsen,Superhero Movie ,52052,22066,Keith David,Jeffrey Tambor,dragonfly|hero|high school|soaking wet|supervillian origin,http://www.imdb.com/title/tt0426592/?ref_=fn_tt_tt_1,173,English,USA,PG-13,Color,2008,121,1.85,1600
82,3900,3500,2500,102,68000000,4,5.7,Akiva Schaffer,34350553,Action|Comedy|Sci-Fi,Jonah Hill,The Watch ,104066,17288,Vince Vaughn,Ben Stiller,alien|escape|manager|neighborhood watch|ohio,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207,English,USA,R,Color,2012,265,2.35,15000
82,3900,3500,2500,102,68000000,4,5.7,Akiva Schaffer,34350553,Action|Comedy|Sci-Fi,Jonah Hill,The Watch ,104072,17286,Vince Vaughn,Ben Stiller,alien|escape|manager|neighborhood watch|ohio,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207,English,USA,R,Color,2012,265,2.35,15000
83,4400,469,79,92,1250000,0,7.1,Henry Hathaway,,Crime|Film-Noir|Thriller,Marilyn Monroe,Niagara ,11047,5083,Jean Peters,Joseph Cotten,hitchcockian|husband murders wife|murder|niagara falls|overhead shot,http://www.imdb.com/title/tt0046126/?ref_=fn_tt_tt_1,116,English,USA,Approved,Color,1953,74,1.37,1000
83,3000,1800,1700,91,8495000,0,4.5,Mark Neveldine,1712111,Horror|Thriller,Djimon Hounsou,The Vatican Tapes ,7199,11375,Bruno Gunn,Michael Peña,evil|injury|possession|priest|vatican,http://www.imdb.com/title/tt1524575/?ref_=fn_tt_tt_1,53,English,USA,PG-13,Color,2015,93,1.85,3200
83,26000,1700,725,93,12000000,1,7,Mark Neveldine,27829874,Action|Crime|Thriller,Jason Statham,Crank ,196422,30467,Edi Gathegi,Amy Smart,assassin|cult film|doctor|heart|poison,http://www.imdb.com/title/tt0479884/?ref_=fn_tt_tt_1,444,English,USA,R,Color,2006,170,1.78,5400
83,3700,2500,1900,97,14000000,2,4.1,John Ottman,21468807,Horror|Mystery|Thriller,Eva Mendes,Urban Legends: Final Cut ,13048,13482,Anson Mount,Jennifer Morrison,film set|movie set|sequel|slow motion|urban legend,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1,227,English,USA,R,Color,2000,108,2.35,243
83,3000,1300,460,121,17500000,1,8.1,Terry George,23472900,Drama|History|War,Don Cheadle,Hotel Rwanda ,264533,5442,Sophie Okonedo,Nick Nolte,atrocity|central africa|ethnic warfare|united nations peace keeping force|united nations soldier,http://www.imdb.com/title/tt0395169/?ref_=fn_tt_tt_1,609,English,UK,PG-13,Color,2004,187,2.35,12000
83,6400,4500,3800,95,20000000,0,5,Michael J. Bassett,17529157,Adventure|Drama|Horror|Mystery|Thriller,Sean Bean,Silent Hill: Revelation 3D ,49888,21273,Malcolm McDowell,Kit Harington,18th birthday|alternate reality|introduction|nightmare|on the run,http://www.imdb.com/title/tt0938330/?ref_=fn_tt_tt_1,220,English,France,R,Color,2012,173,2.35,25000
83,26000,1700,1600,96,20000000,0,6.2,Mark Neveldine,13630226,Action|Crime|Sci-Fi|Thriller,Jason Statham,Crank: High Voltage ,112516,33841,Corey Haim,Amy Smart,artificial heart|heart|horse penis|prostitute|stripper,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,223,English,USA,R,Color,2009,150,1.85,3900
83,18000,8000,4500,95,50000000,1,5.8,Mark Neveldine,20488579,Action|Sci-Fi|Thriller,Gerard Butler,Gamer ,113483,38426,Michael C. Hall,Logan Lerman,battle|convict|death|mind control|role playing,http://www.imdb.com/title/tt1034032/?ref_=fn_tt_tt_1,245,English,USA,R,Color,2009,180,1.85,6500
83,12000,8100,1500,96,57000000,1,4.3,Mark Neveldine,51774002,Action|Fantasy|Thriller,Nicolas Cage,Ghost Rider: Spirit of Vengeance ,87745,27121,Ciarán Hinds,Idris Elba,deal with the devil|devil|eastern europe|ghost rider|monk,http://www.imdb.com/title/tt1071875/?ref_=fn_tt_tt_1,331,English,USA,PG-13,Color,2011,287,2.35,18000
83,2000,1800,370,112,100000000,1,7.3,Patrice Leconte,3058380,Drama|Romance,Emir Kusturica,The Widow of Saint-Pierre ,4767,4189,Daniel Auteuil,Juliette Binoche,archipelago|guillotine|island|prison|redemption,http://www.imdb.com/title/tt0191636/?ref_=fn_tt_tt_1,69,French,France,R,Color,2000,61,2.35,186
84,5600,680,46,86,1700000,0,6.8,Pawel Pawlikowski,992238,Drama|Romance,Emily Blunt,My Summer of Love ,16349,6363,Natalie Press,Paddy Considine,female frontal nudity|lesbian relationship|summer|voyeurism|yorkshire,http://www.imdb.com/title/tt0382189/?ref_=fn_tt_tt_1,103,English,UK,R,Color,2004,124,1.85,869
84,1100,861,425,117,2200000,0,5.9,Michael Landon Jr.,379643,Drama,Liana Liberato,The Last Sin Eater ,1573,3261,Louise Fletcher,Henry Thomas,1850s|christian film|dark secret|funeral|sin eater,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1,29,English,USA,PG-13,Color,2007,18,1.85,285
84,3100,702,366,87,3000000,0,7.2,Michael Landon Jr.,252726,Drama|Family|Western,Mae Whitman,Love's Abiding Joy ,1289,5815,Kevin Gage,William Morgan Sheppard,19th century|faith|mayor|ranch|sheriff,http://www.imdb.com/title/tt0785025/?ref_=fn_tt_tt_1,18,,USA,PG,Color,2006,5,,76
84,1300,110,95,94,4000000,0,6.2,Bob Clark,105500000,Comedy,Kim Cattrall,Porky's ,31260,1882,Susan Clark,Art Hindle,female full frontal nudity|revenge|school|sheriff|virginity,http://www.imdb.com/title/tt0084522/?ref_=fn_tt_tt_1,152,English,Canada,R,Color,1981,75,1.85,2600
84,2200,662,577,94,4000000,0,8.1,Bob Clark,,Comedy|Family,Peter Billingsley,A Christmas Story ,104908,4276,Darren McGavin,Zack Ward,bb gun|boy|bully|christmas|tongue stuck on a pole,http://www.imdb.com/title/tt0085334/?ref_=fn_tt_tt_1,458,English,USA,PG,Color,1983,109,1.85,18000
84,2700,1600,1500,91,5000000,0,6.6,Tamara Jenkins,5480318,Comedy|Drama,Marisa Tomei,Slums of Beverly Hills ,9427,9691,Mena Suvari,David Krumholtz,flatulence|menstrual blood|nomad|nursing school|title directed by female,http://www.imdb.com/title/tt0120831/?ref_=fn_tt_tt_1,79,English,USA,R,Color,1998,60,1.85,462
84,8500,1300,1100,97,18000000,2,2.5,Bob Clark,27141959,Comedy|Crime|Family|Sci-Fi,Christopher Lloyd,Baby Geniuses ,19547,13836,Peter MacNicol,Kim Cattrall,baby|boy|science|scientist|toddler,http://www.imdb.com/title/tt0118665/?ref_=fn_tt_tt_1,168,English,USA,PG,Color,1999,45,1.85,1300
84,1700,1500,650,88,20000000,3,1.9,Bob Clark,9109322,Comedy|Family|Sci-Fi,Jon Voight,Superbabies: Baby Geniuses 2 ,25371,4543,Scott Baio,Justin Chatwin,computer|good versus evil|mind control|science experiment|sequel,http://www.imdb.com/title/tt0270846/?ref_=fn_tt_tt_1,129,English,Germany,PG,Color,2004,32,2.35,3600
84,3200,551,284,93,36000000,0,6.9,Jonathan Mostow,50129186,Action|Crime|Drama|Mystery|Thriller,Kurt Russell,Breakdown ,38399,5074,M.C. Gainey,Kathleen Quinlan,car breakdown|diner|jeep|paranoia|violence,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,218,English,USA,R,Color,1997,72,2.35,1200
84,12000,10000,8500,103,43000000,1,6,Betty Thomas,37035515,Comedy|Drama,Steve Buscemi,28 Days ,34597,40764,Sandra Bullock,Viggo Mortensen,12 step program|box office hit|car accident|vomiting|wedding,http://www.imdb.com/title/tt0191754/?ref_=fn_tt_tt_1,194,English,USA,PG-13,Color,2000,116,1.37,1500
84,16000,3700,1400,108,58000000,0,8.1,Tim Miller,363024263,Action|Adventure|Comedy|Romance|Sci-Fi,Ryan Reynolds,Deadpool ,479047,23339,T.J. Miller,Morena Baccarin,based on comic book|breaking the fourth wall|mercenary|mutant|self healing,http://www.imdb.com/title/tt1431045/?ref_=fn_tt_tt_1,1058,English,USA,R,Color,2016,579,2.35,117000
84,11000,1900,1800,116,62000000,0,6.6,Jonathan Mostow,77086030,Action|War,Matthew McConaughey,U-571 ,65297,19931,Bill Paxton,Harvey Keitel,battle|historically inaccurate|submarine movie|u boat|world war two,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,602,English,France,PG-13,Color,2000,178,2.35,1700
84,3800,3600,3500,97,70000000,1,5.4,Betty Thomas,33105600,Action|Adventure|Comedy|Thriller,Malcolm McDowell,I Spy ,41663,15776,Famke Janssen,Eddie Murphy,boxer|espionage|spy|stealth|top secret,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,141,English,USA,PG-13,Color,2002,105,1.37,531
84,3600,3100,1000,85,71500000,0,5.3,Betty Thomas,144156464,Comedy|Family|Fantasy,Eddie Murphy,Doctor Dolittle ,74343,10866,Oliver Platt,Jeffrey Tambor,box office hit|doctor|dog|first part|tiger,http://www.imdb.com/title/tt0118998/?ref_=fn_tt_tt_1,98,English,USA,PG-13,Color,1998,73,1.85,694
84,3600,3400,3200,88,75000000,0,4.5,Betty Thomas,219613391,Animation|Comedy|Family|Fantasy|Music,Zachary Levi,Alvin and the Chipmunks: The Squeakquel ,31649,19627,Justin Long,Anna Faris,adidas|chipmunk|hospital|school|waste container,http://www.imdb.com/title/tt1231580/?ref_=fn_tt_tt_1,98,English,USA,PG,Color,2009,107,1.85,2000
84,13000,4300,1900,89,80000000,5,6.3,Jonathan Mostow,38542418,Action|Sci-Fi|Thriller,Bruce Willis,Surrogates ,151424,25932,James Cromwell,Rosamund Pike,android|fbi agent|future|murder|robot,http://www.imdb.com/title/tt0986263/?ref_=fn_tt_tt_1,252,English,USA,PG-13,Color,2009,258,2.35,6500
84,7700,3800,1200,109,200000000,0,6.4,Jonathan Mostow,150350192,Action|Sci-Fi,Arnold Schwarzenegger,Terminator 3: Rise of the Machines ,305340,14469,Kristanna Loken,Claire Danes,drifter|exploding truck|future|machine|skynet,http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1,1676,English,USA,R,Color,2003,280,2.35,3500
85,265,194,186,98,2000000,1,5.7,Kevin Tenney,7369373,Horror|Mystery|Thriller,Kathleen Wilhoite,Witchboard ,4288,901,Rose Marie,Tawny Kitaen,evil spirit|hatchet|ouija|ouija board|psychopathic killer,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1,74,English,UK,R,Color,1986,65,1.85,1200
85,480,392,300,106,2000000,2,7,Henry King,,Drama|Musical|Romance,Tyrone Power,Alexander's Ragtime Band ,1381,1833,John Carradine,Don Ameche,band|dance|ragtime|singer|violinist,http://www.imdb.com/title/tt0029852/?ref_=fn_tt_tt_1,29,English,USA,Approved, Black and White,1938,10,1.37,60
85,1000,855,514,93,8500000,0,5.7,Tom Holland,15171475,Fantasy|Horror,Joe Mantegna,Thinner ,19805,2777,Kari Wuhrer,Bethany Joy Lenz,death|doctor|gypsy|judge|lawyer,http://www.imdb.com/title/tt0117894/?ref_=fn_tt_tt_1,122,English,USA,R,Color,1996,73,1.85,1500
85,2100,1100,311,87,9000000,0,6.5,Tom Holland,33244684,Fantasy|Horror,Brad Dourif,Child's Play ,62038,3960,Catherine Hicks,Chris Sarandon,birthday|doll|murder|serial killer|voodoo,http://www.imdb.com/title/tt0094862/?ref_=fn_tt_tt_1,281,English,USA,R,Color,1988,142,1.85,3300
85,3400,825,476,88,9000000,0,5.6,Russell Mulcahy,,Action|Drama|Thriller,Dolph Lundgren,Silent Trigger ,2699,4832,Gina Bellman,Christopher Heyerdahl,assassin|die hard scenario|rangefinder|soldier|veteran,http://www.imdb.com/title/tt0117653/?ref_=fn_tt_tt_1,29,English,Canada,R,Color,1996,14,2.35,154
85,6800,3300,3300,110,16000000,1,7.2,Russell Mulcahy,5900000,Action|Adventure|Fantasy,Sean Connery,Highlander ,98629,15252,James Cosmo,Clancy Brown,combat|head cut off|immortal|scotland|swordsman,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,316,English,UK,R,Color,1986,112,1.85,9400
85,6500,6200,2900,93,25000000,0,6,Russell Mulcahy,32055248,Action|Adventure|Crime|Fantasy|Mystery|Thriller,Tim Curry,The Shadow ,18723,20611,James Hong,Ian McKellen,1930s|bomb|city|invisibility|the shadow,http://www.imdb.com/title/tt0111143/?ref_=fn_tt_tt_1,146,English,USA,PG-13,Color,1994,70,1.85,1400
85,9300,2100,635,91,35000000,0,4.8,Hark Tsui,10076136,Action|Comedy|Thriller,Jean-Claude Van Damme,Knock Off ,11512,12752,Paul Sorvino,Rob Schneider,cia|hong kong|market|undercover|van,http://www.imdb.com/title/tt0120724/?ref_=fn_tt_tt_1,141,English,Aruba,R,Color,1998,67,2.35,471
85,14000,3500,2200,94,45000000,1,6.3,Russell Mulcahy,50648679,Action|Horror|Sci-Fi|Thriller,Milla Jovovich,Resident Evil: Extinction ,149549,27425,Ali Larter,Oded Fehr,clone|convoy|crow|desert|satellite,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1,348,English,France,R,Color,2007,216,2.35,2900
87,1800,887,805,100,1000000,0,6.9,Sally Potter,396035,Drama|Romance,Sam Neill,Yes ,2725,4521,Joan Allen,Shirley Henderson,beach|lebanese|loss|muslim|restaurant,http://www.imdb.com/title/tt0381717/?ref_=fn_tt_tt_1,48,English,UK,R,Color,2004,76,1.85,305
87,1400,87,70,94,1400000,0,6.6,Zak Penn,36830,Adventure|Comedy|Horror,Werner Herzog,Incident at Loch Ness ,3291,1656,Gabriel Beristain,Zak Penn,boat|director|loch ness|loch ness monster|monster,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,63,English,UK,PG-13,Color,2004,60,1.85,400
87,2600,2000,1100,122,3000000,4,5.8,Xavier Gens,22000,Drama|Sci-Fi|Thriller,Milo Ventimiglia,The Divide ,30511,8620,Jennifer Blanc,Michael Biehn,doggystyle sex|rough sex|sodomy|torture|violent sex,http://www.imdb.com/title/tt1535616/?ref_=fn_tt_tt_1,226,English,Germany,R,Color,2011,174,2.35,7700
87,15000,8400,4800,92,8000000,1,7.1,Will Gluck,58401464,Comedy|Romance,Emma Stone,Easy A ,276746,43882,Stanley Tucci,Cam Gigandet,gay|gay interest|high school|school|student,http://www.imdb.com/title/tt1282140/?ref_=fn_tt_tt_1,264,English,USA,PG-13,Color,2010,262,1.85,19000
87,1200,1200,1000,82,10000000,0,6.1,Marcus Dunstan,6842058,Action|Horror|Thriller,Josh Stewart,The Collection ,36029,6218,Daniel Sharman,Christopher McDonald,booby trap|brainwashing|mercenary|serial killer|trap,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,99,English,USA,R,Color,2012,147,2.35,14000
87,17000,2400,1500,94,15000000,1,6.2,Thor Freudenthal,64001297,Comedy|Family,Chloë Grace Moretz,Diary of a Wimpy Kid ,32002,24054,Devon Bostick,Steve Zahn,cheese|diary|friend|middle school|school,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,103,English,USA,PG,Color,2010,111,1.85,3500
87,1000,826,691,104,23500000,0,3.9,Fred Dekker,10696210,Action|Crime|Sci-Fi|Thriller,CCH Pounder,RoboCop 3 ,35018,3148,Mako,Rip Torn,android|corporation|ninja|police|robocop,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,180,English,USA,PG-13,Color,1993,75,1.85,716
87,5900,3200,3100,94,24000000,1,6.3,Xavier Gens,39687528,Action|Crime|Drama|Thriller,Timothy Olyphant,Hitman ,140780,14324,Robert Knepper,Olga Kurylenko,hitman|impersonation|see through dress|topless female nudity|woman on top,http://www.imdb.com/title/tt0465494/?ref_=fn_tt_tt_1,376,English,France,R,Color,2007,193,2.35,4400
87,4500,3000,1400,100,35000000,4,5.4,Thor Freudenthal,73023275,Comedy|Family,Emma Roberts,Hotel for Dogs ,16271,13374,Lisa Kudrow,Don Cheadle,abandoned hotel|dog|foster home|overalls|playing with a dog,http://www.imdb.com/title/tt0785006/?ref_=fn_tt_tt_1,57,English,USA,PG,Color,2009,107,1.85,1000
87,15000,5100,3000,109,35000000,2,6.6,Will Gluck,55802754,Comedy|Romance,Mila Kunis,Friends with Benefits ,270228,32456,Justin Timberlake,Woody Harrelson,blow job|female rear nudity|girl in panties|male objectification|no panties,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,194,English,USA,R,Color,2011,238,2.35,41000
87,4900,3900,2800,118,65000000,6,5.2,Will Gluck,85911262,Comedy|Drama|Family|Musical,Cameron Diaz,Annie ,24735,21396,Jamie Foxx,Rose Byrne,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,213,English,USA,PG,Color,2014,176,2.39,16000
87,8000,6100,5700,106,90000000,0,5.9,Thor Freudenthal,68558662,Adventure|Family|Fantasy,Logan Lerman,Percy Jackson: Sea of Monsters ,86627,30982,Alexandra Daddario,Nathan Fillion,golden fleece|half brother|magical tree|sea|tree,http://www.imdb.com/title/tt1854564/?ref_=fn_tt_tt_1,204,English,USA,PG,Color,2013,183,2.35,28000
88,595,70,67,88,1700000,0,6.1,J. Lee Thompson,,Action|Sci-Fi,Roddy McDowall,Conquest of the Planet of the Apes ,23268,941,John Randolph,Gordon Jump,ape|future|intelligence|revolution|slave revolt,http://www.imdb.com/title/tt0068408/?ref_=fn_tt_tt_1,95,English,USA,PG,Color,1972,80,2.35,794
88,595,356,196,96,1800000,4,5.5,J. Lee Thompson,,Action|Sci-Fi,Roddy McDowall,Battle for the Planet of the Apes ,22764,1432,Claude Akins,Paul Williams,ape|general|gorilla|outer space|planet of the apes,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1,91,English,USA,G,Color,1973,62,2.35,511
88,1000,1000,890,115,7500000,6,6.9,George Tillman Jr.,43490057,Comedy|Drama,Vanessa Williams,Soul Food ,5275,4737,Vivica A. Fox,Mekhi Phifer,1990s|family relationships|food in title|sister|unity,http://www.imdb.com/title/tt0120169/?ref_=fn_tt_tt_1,30,English,USA,R,Color,1997,34,1.85,508
88,6700,5600,3500,101,21500000,3,6.5,Peter Segal,22294341,Adventure|Comedy,James Garner,My Fellow Americans ,12278,24029,Dan Aykroyd,Lauren Bacall,gay pride|highway travel|president|road movie|u.s. president,http://www.imdb.com/title/tt0117119/?ref_=fn_tt_tt_1,71,English,USA,PG-13,Color,1996,27,1.85,758
88,12000,3800,3800,98,24000000,1,6.5,George Tillman Jr.,23225911,Action|Crime|Drama|Thriller,Dwayne Johnson,Faster ,80574,26299,Maggie Grace,Billy Bob Thornton,gun|prison|reference to god|reference to jesus christ|vengeance,http://www.imdb.com/title/tt1433108/?ref_=fn_tt_tt_1,157,English,USA,R,Color,2010,196,2.35,12000
88,7700,3000,459,83,30000000,5,6.4,Peter Segal,51109400,Comedy|Crime,Leslie Nielsen,Naked Gun 33 1/3: The Final Insult ,76850,12467,Fred Ward,George Kennedy,retirement|spoof|terrorist|transsexual|undercover,http://www.imdb.com/title/tt0110622/?ref_=fn_tt_tt_1,85,English,USA,PG-13,Color,1994,43,1.85,1000
88,22000,9000,2200,129,32000000,0,7.2,George Tillman Jr.,48814909,Biography|Drama,Robert De Niro,Men of Honor ,89424,38269,Cuba Gooding Jr.,Charlize Theron,african american|amputee|navy|racial discrimination|racism,http://www.imdb.com/title/tt0203019/?ref_=fn_tt_tt_1,224,English,USA,R,Color,2000,98,2.35,4800
88,2400,2200,1500,128,34000000,0,7.1,George Tillman Jr.,37432299,Drama|Romance,Britt Robertson,The Longest Ride ,50041,11786,Alan Alda,Scott Eastwood,1940s|art collector|bull riding|north carolina|student,http://www.imdb.com/title/tt2726560/?ref_=fn_tt_tt_1,116,English,USA,PG-13,Color,2015,117,2.35,23000
88,22000,13000,1700,113,40000000,1,6.4,Peter Segal,29802761,Comedy|Sport,Robert De Niro,Grudge Match ,46480,38909,Kevin Hart,Sylvester Stallone,broke|promoter|retirement|trainer|training,http://www.imdb.com/title/tt1661382/?ref_=fn_tt_tt_1,115,English,USA,PG-13,Color,2013,211,1.85,12000
88,3600,611,592,109,65000000,1,4.3,Peter Segal,123307945,Comedy|Romance|Sci-Fi,Eddie Murphy,Nutty Professor II: The Klumps ,39391,6418,Janet Jackson,Larry Miller,alter ego|marriage|professor|scientist|serum,http://www.imdb.com/title/tt0144528/?ref_=fn_tt_tt_1,171,English,USA,PG-13,Color,2000,94,1.85,374
88,11000,4200,3500,99,75000000,2,6.8,Peter Segal,120776832,Comedy|Romance,Adam Sandler,50 First Dates ,266103,26452,Dan Aykroyd,Drew Barrymore,dream|hawaii|hawaiian shirt|short term memory loss|veterinarian,http://www.imdb.com/title/tt0343660/?ref_=fn_tt_tt_1,456,English,USA,PG-13,Color,2004,147,2.35,11000
88,13000,12000,11000,110,80000000,1,6.5,Peter Segal,130313314,Action|Adventure|Comedy,Bill Murray,Get Smart ,168172,55298,Anne Hathaway,Dwayne Johnson,airplane|misunderstanding|obese woman|overweight woman|spy,http://www.imdb.com/title/tt0425061/?ref_=fn_tt_tt_1,380,English,USA,PG-13,Color,2008,265,1.85,2700
88,11000,2800,1500,113,82000000,11,6.4,Peter Segal,158115031,Comedy|Crime|Sport,Adam Sandler,The Longest Yard ,130070,19493,Burt Reynolds,Terry Crews,coach|convict|football|prison|warden,http://www.imdb.com/title/tt0398165/?ref_=fn_tt_tt_1,316,English,USA,PG-13,Color,2005,134,2.35,2800
89,88,74,3,98,225000,1,7.5,Whit Stillman,2938208,Comedy|Drama|Romance,Chris Eigeman,Metropolitan ,7143,173,Ellia Thompson,Taylor Nichols,apartment|dancing|debutante|new york|upper class,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,52,English,USA,PG-13,Color,1990,71,1.66,865
89,471,89,45,95,250000,0,6.2,Adam Rifkin,,Comedy|Drama,Marri Savinar,Shooting the Warwicks ,81,705,Bethany Blakey,Adam Rifkin,family relationships|husband wife relationship|nudity|reality|reality spoof,http://www.imdb.com/title/tt2690560/?ref_=fn_tt_tt_1,1,English,USA,,Color,2015,4,,47
89,3000,2300,226,129,2000000,0,8.4,Robert Mulligan,,Crime|Drama,Robert Duvall,To Kill a Mockingbird ,215086,6133,Brock Peters,Gregory Peck,1930s|alabama|lawyer|six year old|trial,http://www.imdb.com/title/tt0056592/?ref_=fn_tt_tt_1,471,English,USA,Not Rated, Black and White,1962,127,1.85,15000
89,1500,1200,1100,86,2500000,6,5.1,Michael Tiddes,40041683,Comedy|Fantasy,Marlon Wayans,A Haunted House ,34620,7221,Nick Swardson,David Koechner,hamburger|parody|priest|psychic|woman in a bikini,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,107,English,USA,R,Color,2013,129,1.85,9800
89,16000,1900,517,95,3000000,0,7,Rodrigo Cortés,1028658,Drama|Mystery|Thriller,Ryan Reynolds,Buried ,118684,19371,Samantha Mathis,Stephen Tobolowsky,buried alive|coffin|iraq|one person|single set production,http://www.imdb.com/title/tt1462758/?ref_=fn_tt_tt_1,447,English,Spain,R,Color,2010,363,2.35,24000
89,5400,5100,1300,95,3500000,0,6.8,Peter Stebbings,37606,Comedy|Crime|Drama,Kat Dennings,Defendor ,31836,15658,Elias Koteas,Woody Harrelson,gun running|organized crime|pimp|superhero|vigilante,http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1,90,English,Canada,R,Color,2009,78,2.35,4100
89,1500,1100,1100,86,4000000,2,4.7,Michael Tiddes,17314483,Comedy|Fantasy,Marlon Wayans,A Haunted House 2 ,14621,7773,Jaime Pressly,Missi Pyle,bare breasts|parody|sexual innuendo|slip and fall|squirting orgasm,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,48,English,USA,R,Color,2014,69,1.85,3500
89,1500,1100,729,92,5000000,4,3.5,Michael Tiddes,11675178,Comedy,Marlon Wayans,Fifty Shades of Black ,9509,5448,Fred Willard,Jane Seymour,color in title|parody|reference to cuba gooding jr|reference to netflix|written by star,http://www.imdb.com/title/tt4667094/?ref_=fn_tt_tt_1,53,English,USA,R,Color,2016,59,,11000
89,22000,8200,3800,114,14000000,2,6.2,Rodrigo Cortés,,Drama|Horror|Mystery|Thriller,Robert De Niro,Red Lights ,48162,42504,Sigourney Weaver,Cillian Murphy,fraud|physicist|psychic|skeptic|tailing,http://www.imdb.com/title/tt1748179/?ref_=fn_tt_tt_1,140,English,Spain,R,Color,2012,195,2.35,10000
89,2800,1600,1400,95,15000000,0,6.8,Adam Rifkin,4193025,Comedy|Music,Emmanuelle Chriqui,Detroit Rock City ,30682,9518,Melanie Lynskey,Edward Furlong,band|concert|high school|kiss|teenager,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,194,English,USA,R,Color,1999,42,2.35,2600
89,8100,7400,5100,97,18000000,3,6.4,Nicholas Stoller,150056505,Comedy,Dave Franco,Neighbors ,216581,30871,Seth Rogen,Zac Efron,broken leg|friendship|jewish|topless female nudity|urination,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1,397,English,USA,R,Color,2014,351,2.35,21000
89,12000,5800,1400,117,21500000,1,7.2,Mark Pellington,24362501,Crime|Drama|Thriller,Jeff Bridges,Arlington Road ,69980,20776,Joan Cusack,Tim Robbins,death|fbi|fbi agent|neighbor|professor,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,591,English,USA,R,Color,1999,155,2.35,2600
89,15000,4700,4700,118,30000000,1,7.2,Nicholas Stoller,62877175,Comedy|Drama|Romance,Mila Kunis,Forgetting Sarah Marshall ,217507,37858,Paul Rudd,Jason Segel,breakup|hawaii|hotel|male full frontal nudity|resort,http://www.imdb.com/title/tt0800039/?ref_=fn_tt_tt_1,325,English,USA,R,Color,2008,253,1.85,5600
89,5600,4700,2900,131,30000000,2,6.2,Nicholas Stoller,28644770,Comedy|Romance,Emily Blunt,The Five-Year Engagement ,78974,19179,Chris Pratt,Jason Segel,kissing while having sex|kitchen|reference to princess diana|wedding band|wedding ring,http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1,141,English,USA,R,Color,2012,232,1.85,11000
89,7400,1900,650,119,32000000,0,6.5,Mark Pellington,35228696,Drama|Horror|Mystery|Thriller,Richard Gere,The Mothman Prophecies ,63677,10951,Debra Messing,Laura Linney,car accident|death of wife|mothman|point pleasant west virginia|urban legend,http://www.imdb.com/title/tt0265349/?ref_=fn_tt_tt_1,460,English,USA,PG-13,Color,2002,166,2.35,3700
89,17000,8100,7400,92,35000000,0,6,Nicholas Stoller,55291815,Comedy,Chloë Grace Moretz,Neighbors 2: Sorority Rising ,28041,51660,Zac Efron,Dave Franco,bare chested male|gay|gay best friend|gay man|gay marriage proposal,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111,English,USA,R,Color,2016,177,2.35,4300
